Time(ms),Voltage(V),Current(mA),Power(mW),Mode
44791,5.08,86.60,439.58,7
44804,5.08,86.80,440.60,7
44816,5.08,86.90,441.10,7
44829,5.08,87.20,442.63,7
44841,5.08,86.90,441.45,7
44853,5.07,97.30,493.51,7
44866,5.06,98.00,495.88,7
44878,5.06,98.50,498.80,7
44890,5.08,86.40,438.57,7
44903,5.08,86.70,440.09,7
44915,5.08,86.60,439.58,7
44927,5.08,87.30,443.13,7
44940,5.08,87.00,441.61,7
44952,5.08,86.90,441.10,7
44964,5.08,88.30,448.21,7
44977,5.08,87.70,445.17,7
44989,5.07,98.70,500.21,7
45001,5.06,99.30,502.86,7
45014,5.06,98.80,500.32,7
45026,5.08,86.60,439.58,7
45038,5.08,86.10,437.04,7
45051,5.08,86.60,439.58,7
45063,5.07,86.60,439.24,7
45075,5.08,88.20,447.70,7
45088,5.08,87.00,441.61,7
45100,5.08,86.60,439.58,7
45112,5.08,87.00,441.61,7
45125,5.06,98.40,498.30,7
45137,5.06,98.80,499.93,7
45149,5.08,86.60,439.58,7
45162,5.08,87.80,445.67,7
45174,5.08,86.50,439.42,7
45186,5.08,86.70,440.09,7
45199,5.08,86.90,441.10,7
45211,5.08,86.90,441.10,7
45223,5.07,87.30,442.79,7
45236,5.08,86.60,439.58,7
45248,5.06,98.60,499.31,7
45260,5.06,98.40,497.90,7
45273,5.06,99.00,501.34,7
45285,5.08,87.40,443.64,7
45298,5.08,89.10,452.27,7
45310,5.08,87.00,441.61,7
45322,5.08,87.30,443.13,7
45335,5.08,86.70,440.44,7
45347,5.08,86.80,440.60,7
45359,5.08,87.00,441.61,7
45372,5.08,87.40,443.64,7
45384,5.06,98.70,499.82,7
45396,5.06,101.30,512.98,7
45409,5.08,86.50,439.07,7
45421,5.07,89.90,455.97,7
45433,5.08,86.90,441.10,7
45446,5.08,86.90,441.10,7
45458,5.08,86.50,439.07,7
45470,5.08,87.60,444.66,7
45483,5.08,87.60,444.66,7
45495,5.08,86.50,439.07,7
45507,5.06,98.20,497.28,7
45520,5.06,98.20,497.28,7
45532,5.07,98.20,497.68,7
45544,5.07,89.30,452.93,7
45557,5.07,88.00,446.34,7
45569,5.08,87.90,446.18,7
45581,5.08,86.40,438.57,7
45594,5.08,88.40,448.72,7
45606,5.08,86.60,439.58,7
45618,5.08,87.50,444.15,7
45631,5.08,86.70,440.09,7
45643,5.06,98.50,498.80,7
45655,5.06,98.60,499.31,7
45668,5.07,86.30,437.71,7
45680,5.08,87.70,445.17,7
45693,5.08,86.80,440.60,7
45705,5.08,86.90,441.45,7
45717,5.08,87.70,445.17,7
45730,5.08,87.70,445.17,7
45742,5.08,86.80,440.60,7
45754,5.08,87.20,442.63,7
45767,5.07,96.60,489.57,7
45779,5.06,98.80,500.32,7
45791,5.06,98.30,497.79,7
45804,5.07,89.60,454.45,7
45816,5.08,86.50,439.07,7
45828,5.08,86.70,440.09,7
45841,5.08,86.70,440.09,7
45853,5.08,86.70,440.09,7
45865,5.08,86.70,440.09,7
45878,5.08,88.30,448.21,7
45890,5.08,86.60,439.58,7
45902,5.06,98.70,499.82,7
45915,5.06,98.40,498.30,7
45927,5.06,98.80,500.32,7
45939,5.08,86.30,438.40,7
45952,5.08,87.50,444.50,7
45964,5.08,86.90,441.45,7
45976,5.08,87.10,442.12,7
45989,5.08,87.60,444.66,7
46001,5.08,87.20,442.63,7
46013,5.07,87.20,442.28,7
46026,5.06,97.40,492.84,7
46038,5.06,98.20,496.89,7
46051,5.06,98.40,498.30,7
46063,5.08,86.10,437.04,7
46075,5.08,86.30,438.06,7
46088,5.08,86.60,439.93,7
46100,5.08,87.10,442.12,7
46112,5.08,86.80,440.60,7
46125,5.08,87.30,443.13,7
46137,5.07,86.90,440.76,7
46149,5.08,86.80,440.60,7
46162,5.06,98.70,499.82,7
46174,5.07,98.20,497.68,7
46186,5.06,98.70,499.82,7
46199,5.08,86.70,440.09,7
46211,5.08,86.70,440.09,7
46223,5.08,87.10,442.12,7
46236,5.08,87.10,442.12,7
46248,5.08,86.70,440.09,7
46260,5.08,87.20,442.98,7
46273,5.07,87.20,442.28,7
46285,5.07,96.20,487.54,7
46297,5.06,98.60,499.31,7
46310,5.06,99.10,501.84,7
46322,5.08,86.70,440.09,7
46334,5.08,86.60,439.58,7
46347,5.08,86.20,437.90,7
46359,5.08,87.10,442.12,7
46371,5.08,87.00,441.96,7
46384,5.08,86.70,440.09,7
46396,5.08,88.10,447.20,7
46409,5.08,87.50,444.15,7
46421,5.06,98.60,498.92,7
46434,5.06,99.70,504.48,7
46447,5.06,98.60,499.31,7
46459,5.08,87.80,445.67,7
46471,5.08,86.60,439.58,7
46484,5.07,87.80,445.32,7
46496,5.08,87.00,441.61,7
46508,5.08,86.80,440.60,7
46521,5.08,87.80,445.67,7
46533,5.08,86.70,440.09,7
46545,5.06,96.60,489.18,7
46558,5.06,98.30,497.40,7
46570,5.06,98.50,498.80,7
46582,5.08,87.20,442.63,7
46595,5.08,87.40,443.64,7
46607,5.08,86.20,437.55,7
46619,5.08,86.60,439.58,7
46632,5.08,86.60,439.58,7
46644,5.08,87.20,442.63,7
46657,5.08,86.80,440.60,7
46669,5.08,87.10,442.12,7
46681,5.07,86.70,439.74,7
46694,5.07,87.00,441.26,7
46706,5.08,87.90,446.18,7
46718,5.07,87.80,445.32,7
46731,5.08,87.10,442.47,7
46743,5.07,87.90,445.83,7
46755,5.08,87.00,441.61,7
46768,5.08,86.90,441.45,7
46780,5.06,97.90,495.77,7
46792,5.07,90.90,461.04,7
46805,5.08,86.90,441.10,7
46817,5.08,86.90,441.10,7
46829,5.08,87.10,442.12,7
46842,5.08,87.30,443.13,7
46854,5.07,87.50,443.80,7
46866,5.08,87.00,441.61,7
46879,5.07,96.20,487.93,7
46891,5.06,98.40,498.30,7
46903,5.06,98.60,499.31,7
46916,5.08,86.40,438.57,7
46928,5.08,86.40,438.57,7
46940,5.08,86.70,440.44,7
46953,5.07,87.40,443.29,7
46965,5.08,86.70,440.09,7
46977,5.08,87.10,442.12,7
46990,5.08,86.90,441.10,7
47002,5.08,87.10,442.12,7
47014,5.06,98.60,499.31,7
47027,5.06,99.50,503.87,7
47039,5.06,98.50,498.80,7
47051,5.08,86.60,439.58,7
47064,5.08,86.40,438.91,7
47076,5.08,86.90,441.10,7
47088,5.08,87.00,441.61,7
47101,5.08,86.90,441.10,7
47113,5.08,88.50,449.23,7
47125,5.08,87.10,442.12,7
47138,5.06,97.30,492.34,7
47150,5.06,99.30,502.86,7
47163,5.06,98.50,498.80,7
47175,5.08,86.90,441.10,7
47187,5.08,86.70,440.09,7
47200,5.08,86.10,437.04,7
47212,5.08,86.70,440.09,7
47224,5.08,86.80,440.60,7
47237,5.07,86.70,439.74,7
47249,5.08,86.60,439.93,7
47261,5.08,86.50,439.07,7
47274,5.06,87.60,443.61,7
47286,5.08,87.00,441.61,7
47298,5.08,86.60,439.58,7
47311,5.08,87.90,446.18,7
47323,5.08,87.20,442.63,7
47335,5.08,87.20,442.63,7
47348,5.07,90.80,460.54,7
47360,5.08,86.90,441.10,7
47372,5.06,96.40,488.17,7
47385,5.06,98.40,498.30,7
47397,5.06,98.40,498.30,7
47409,5.08,86.30,438.06,7
47422,5.08,88.00,446.69,7
47434,5.08,87.00,441.96,7
47446,5.08,86.50,439.07,7
47459,5.08,87.90,446.18,7
47471,5.08,87.60,444.66,7
47483,5.08,87.90,446.18,7
47496,5.07,89.80,455.47,7
47508,5.06,98.60,499.31,7
47520,5.06,98.40,498.30,7
47533,5.06,98.40,498.30,7
47545,5.08,86.40,438.91,7
47557,5.08,86.70,440.09,7
47570,5.08,90.00,456.84,7
47582,5.08,87.80,445.67,7
47595,5.08,86.90,441.10,7
47607,5.08,86.70,440.09,7
47619,5.08,87.80,445.67,7
47632,5.08,86.90,441.45,7
47644,5.08,87.50,444.15,7
47656,5.08,87.00,441.61,7
47669,5.07,87.10,441.77,7
47681,5.08,86.40,438.57,7
47693,5.08,87.80,445.67,7
47706,5.08,86.70,440.09,7
47718,5.08,86.60,439.58,7
47730,5.08,86.60,439.58,7
47743,5.08,87.90,446.18,7
47755,5.08,87.20,442.63,7
47767,5.08,83.70,425.20,7
47780,5.08,87.20,442.63,7
47792,5.08,86.90,441.10,7
47804,5.08,86.40,438.57,7
47817,5.08,86.80,440.60,7
47829,5.08,86.90,441.10,7
47841,5.08,86.80,440.94,7
47854,5.08,87.10,442.12,7
47866,5.08,86.90,441.10,7
47878,5.08,86.60,439.58,7
47891,5.08,87.80,445.67,7
47903,5.08,86.70,440.09,7
47915,5.08,87.10,442.12,7
47928,5.08,87.70,445.17,7
47940,5.06,98.40,498.30,7
47952,5.06,98.80,500.32,7
47965,5.06,98.20,497.28,7
47977,5.08,86.90,441.10,7
47990,5.08,86.40,438.57,7
48002,5.08,86.90,441.10,7
48014,5.08,86.70,440.09,7
48027,5.08,87.80,445.67,7
48039,5.08,86.70,440.09,7
48051,5.08,87.50,444.15,7
48064,5.07,96.30,488.05,7
48076,5.06,100.40,508.02,4
48088,5.06,100.10,506.91,4
48101,5.06,99.80,504.99,4
48113,5.06,99.30,502.86,4
48125,5.06,99.60,503.98,4
48138,5.06,100.30,507.52,4
48150,5.06,99.80,505.39,4
48163,5.06,99.80,504.99,4
48175,5.06,100.50,508.53,4
48187,5.06,99.90,505.49,4
48200,5.06,99.80,504.99,4
48212,5.06,99.40,502.96,4
48224,5.06,99.60,504.37,4
48237,5.06,99.70,504.88,4
48249,5.06,99.70,504.88,4
48261,5.06,99.40,503.36,4
48274,5.06,99.70,504.48,4
48286,5.06,100.00,506.00,4
48299,5.06,99.80,505.39,4
48311,5.06,99.90,505.49,4
48323,5.06,99.60,504.37,4
48336,5.06,100.70,509.54,4
48348,5.06,99.70,504.88,4
48360,5.06,100.20,507.41,4
48373,5.06,100.00,506.40,4
48385,5.06,100.10,506.91,4
48398,5.06,100.00,506.40,4
48410,5.06,100.00,506.00,4
48422,5.06,99.50,503.47,4
48435,5.06,100.20,507.41,4
48447,5.06,99.50,503.47,4
48460,5.06,100.70,509.54,4
48472,5.06,99.80,505.39,4
48484,5.06,99.40,503.36,4
48497,5.06,100.30,507.92,4
48509,5.06,99.80,505.39,4
48522,5.06,99.40,503.36,4
48534,5.06,99.70,504.88,4
48546,5.06,99.70,504.88,4
48559,5.06,100.10,506.91,4
48571,5.06,102.40,518.14,4
48583,5.06,100.50,508.53,4
48596,5.06,99.80,505.39,4
48608,5.06,99.90,505.09,4
48621,5.06,99.60,504.37,4
48633,5.06,99.70,504.48,4
48645,5.06,99.50,503.87,4
48658,5.06,99.80,505.39,4
48670,5.06,99.80,505.39,4
48682,5.06,99.50,503.87,4
48695,5.06,99.70,504.88,4
48707,5.06,99.80,505.39,4
48719,5.06,99.70,504.48,4
48732,5.06,100.60,509.04,4
48744,5.06,100.50,508.53,4
48757,5.06,99.50,503.47,4
48769,5.06,99.80,504.99,4
48781,5.06,100.00,506.00,4
48794,5.06,99.80,505.39,4
48806,5.06,99.70,504.48,4
48818,5.06,100.40,508.02,4
48831,5.06,99.40,502.96,4
48843,5.06,101.20,512.07,4
48856,5.06,101.40,512.68,4
48868,5.06,99.90,505.49,4
48880,5.06,99.70,504.88,4
48893,5.06,100.50,508.53,4
48905,5.06,100.30,507.52,4
48917,5.06,100.00,506.40,4
48930,5.06,100.00,506.40,4
48942,5.06,99.90,505.89,4
48955,5.06,99.80,505.39,4
48967,5.06,99.80,504.99,4
48979,5.06,99.70,504.88,4
48992,5.06,99.70,504.88,4
49004,5.06,100.00,506.40,4
49016,5.06,99.60,504.37,4
49029,5.06,99.80,505.39,4
49041,5.06,100.10,506.51,4
49054,5.06,101.00,510.66,4
49066,5.06,99.80,505.39,4
49078,5.06,99.70,504.88,4
49091,5.06,99.90,505.89,4
49103,5.06,99.90,505.49,4
49115,5.06,100.00,506.00,4
49128,5.06,100.00,506.40,4
49140,5.06,99.80,504.99,4
49153,5.06,100.90,510.15,4
49165,5.06,99.30,502.86,4
49177,5.06,100.60,509.04,4
49190,5.06,100.20,507.01,4
49202,5.06,99.80,505.39,4
49215,5.06,99.40,503.36,4
49227,5.06,99.60,503.98,4
49239,5.06,99.60,503.98,4
49252,5.06,99.60,504.37,4
49264,5.06,100.80,510.05,4
49276,5.06,100.20,507.01,4
49289,5.06,99.70,504.88,4
49301,5.06,100.30,507.52,4
49314,5.06,100.40,508.02,4
49326,5.06,99.60,504.37,4
49338,5.06,99.70,504.48,4
49351,5.06,99.40,502.96,4
49363,5.06,100.00,506.00,4
49375,5.06,101.70,514.60,4
49388,5.06,99.70,504.88,4
49400,5.06,100.30,507.52,4
49413,5.06,99.60,503.98,4
49425,5.06,99.70,504.48,4
49437,5.06,100.20,507.01,4
49450,5.06,100.00,506.00,4
49462,5.06,100.80,510.45,4
49475,5.06,100.10,506.91,4
49487,5.06,100.20,507.41,4
49500,5.06,100.70,509.54,4
49512,5.06,100.10,506.51,4
49524,5.06,99.30,502.86,4
49537,5.06,99.80,505.39,4
49549,5.06,100.30,507.92,4
49562,5.06,99.50,503.47,4
49574,5.06,100.20,507.01,4
49586,5.06,100.90,510.55,4
49599,5.06,99.70,504.48,4
49611,5.06,99.70,504.48,4
49623,5.06,100.80,510.05,4
49636,5.06,100.00,506.00,4
49648,5.06,99.60,503.98,4
49661,5.06,100.20,507.01,4
49673,5.06,99.90,505.49,4
49685,5.06,99.90,505.89,4
49698,5.06,100.00,506.00,4
49710,5.06,100.20,507.41,4
49723,5.06,99.40,503.36,4
49735,5.06,99.70,504.88,4
49748,5.06,99.60,503.98,4
49761,5.06,99.70,504.88,4
49773,5.06,100.10,506.51,4
49785,5.06,99.90,505.49,4
49798,5.06,99.70,504.88,4
49810,5.06,100.60,509.04,4
49823,5.06,99.40,502.96,4
49835,5.06,100.00,506.40,4
49847,5.06,99.80,504.99,4
49860,5.06,100.00,506.00,4
49872,5.06,100.20,507.01,4
49885,5.06,100.10,506.91,4
49897,5.06,99.70,504.88,4
49909,5.06,100.20,507.01,4
49922,5.06,99.80,504.99,4
49934,5.06,99.70,504.88,4
49947,5.06,99.70,504.88,4
49959,5.06,99.70,504.48,4
49971,5.06,99.80,504.59,4
49984,5.06,100.40,508.02,4
49996,5.06,101.00,511.46,4
50008,5.06,100.00,506.00,4
50021,5.06,99.80,505.39,4
50033,5.06,100.70,509.94,4
50046,5.06,99.90,505.49,4
50058,5.06,99.60,504.37,4
50070,5.06,99.80,504.99,4
50083,5.06,102.30,517.64,4
50095,5.06,99.90,505.49,4
50107,5.06,99.60,504.37,4
50120,5.06,99.70,504.48,4
50132,5.06,100.50,508.53,4
50145,5.06,99.90,505.89,4
50157,5.06,100.00,506.40,4
50169,5.06,100.30,507.92,4
50182,5.06,99.90,505.89,4
50194,5.06,99.60,504.37,4
50206,5.06,99.70,504.88,4
50219,5.06,99.70,504.88,4
50231,5.06,99.80,505.39,4
50243,5.06,99.50,503.87,4
50256,5.06,99.80,505.39,4
50268,5.06,99.90,505.49,4
50280,5.06,100.40,508.43,4
50293,5.06,100.00,506.40,4
50305,5.06,100.10,506.51,4
50318,5.06,101.10,511.57,4
50330,5.06,99.80,504.99,4
50343,5.06,99.90,505.89,4
50355,5.06,99.90,505.89,4
50367,5.06,99.50,503.47,4
50380,5.06,99.60,503.98,4
50392,5.06,101.20,512.07,4
50404,5.06,100.30,507.92,4
50417,5.06,99.70,504.88,4
50429,5.06,99.90,505.49,4
50441,5.06,100.70,509.54,4
50454,5.06,99.90,505.49,4
50466,5.06,99.70,504.48,4
50479,5.06,99.50,503.87,4
50491,5.06,100.00,506.40,4
50503,5.06,100.40,508.02,4
50516,5.06,100.00,506.40,4
50528,5.06,100.20,507.41,4
50541,5.06,100.00,506.00,4
50553,5.06,100.10,506.91,4
50565,5.06,99.80,505.39,4
50578,5.06,99.60,503.98,4
50590,5.06,100.40,508.43,4
50603,5.06,100.20,507.01,4
50615,5.06,99.90,505.49,4
50627,5.06,100.60,509.04,4
50640,5.06,99.80,504.99,4
50652,5.06,100.00,506.40,4
50665,5.06,99.70,504.88,4
50677,5.06,100.00,506.40,4
50689,5.06,99.90,505.89,4
50702,5.06,100.20,507.41,4
50714,5.06,100.50,508.93,4
50727,5.06,100.80,510.05,4
50739,5.06,101.00,511.06,4
50751,5.06,100.70,509.54,4
50764,5.06,99.80,505.39,4
50776,5.06,99.70,504.48,4
50789,5.06,99.80,505.39,4
50801,5.06,100.50,508.93,4
50813,5.06,99.90,505.89,4
50826,5.06,99.80,505.39,4
50838,5.06,100.10,506.91,4
50850,5.06,100.80,510.45,4
50863,5.06,99.70,504.88,4
50875,5.06,99.70,504.88,4
50888,5.06,100.20,507.41,4
50900,5.06,99.90,505.89,4
50912,5.06,100.40,508.43,4
50925,5.06,100.20,507.41,4
50937,5.06,99.70,504.48,4
50950,5.06,99.80,504.99,4
50962,5.06,99.80,505.39,4
50974,5.06,101.30,512.98,4
50987,5.06,99.60,503.98,4
50999,5.06,100.60,509.44,4
51011,5.06,99.70,504.88,4
51024,5.06,100.00,506.00,4
51036,5.06,99.70,504.88,4
51049,5.06,99.70,504.48,4
51061,5.06,99.90,505.89,4
51073,5.06,100.00,506.40,4
51086,5.06,99.80,505.39,4
51098,5.07,99.80,505.79,4
51110,5.06,101.00,511.46,4
51123,5.06,100.90,510.96,4
51135,5.06,100.10,506.91,4
51148,5.06,100.10,506.91,4
51160,5.06,100.30,507.52,4
51173,5.06,100.00,506.00,4
51185,5.06,99.60,504.37,4
51197,5.06,99.80,505.39,4
51210,5.06,100.80,510.45,4
51222,5.06,99.30,502.86,4
51234,5.06,99.70,504.88,4
51247,5.06,100.20,507.41,4
51259,5.06,99.90,505.89,4
51272,5.06,99.80,504.99,4
51284,5.06,99.70,504.88,4
51296,5.06,99.70,504.88,4
51309,5.06,99.70,504.88,4
51321,5.06,102.50,518.65,4
51333,5.06,99.40,502.96,4
51346,5.06,99.70,504.88,4
51358,5.06,99.90,505.89,4
51370,5.06,99.70,504.88,4
51383,5.06,100.10,506.91,4
51395,5.06,99.30,502.86,4
51408,5.06,100.80,510.05,4
51420,4.96,202.70,1004.58,6
51432,5.08,87.60,444.66,6
51445,5.06,99.60,504.37,7
51457,5.08,87.10,442.12,7
51469,5.08,86.70,440.09,7
51482,5.08,87.20,442.63,7
51494,5.08,86.60,439.93,7
51506,5.08,87.20,442.63,7
51519,5.08,88.00,447.04,7
51531,5.08,86.90,441.10,7
51544,5.08,94.80,481.20,7
51556,5.08,86.90,441.10,7
51568,5.08,87.70,445.17,7
51581,5.08,86.90,441.45,7
51593,5.08,87.40,443.99,7
51605,5.08,87.20,442.63,7
51618,5.08,87.40,443.99,7
51630,5.08,87.10,442.47,7
51642,5.08,89.80,455.82,7
51655,5.06,87.30,442.09,7
51667,5.08,86.60,439.93,7
51679,5.08,86.60,439.93,7
51692,5.08,86.90,441.10,7
51704,5.08,86.90,441.10,7
51716,5.08,87.50,444.15,7
51729,5.08,86.50,439.07,7
51741,5.07,87.10,441.77,7
51753,5.08,90.40,458.87,7
51766,5.08,87.00,441.61,7
51778,5.08,87.00,441.96,7
51790,5.08,86.90,441.10,7
51803,5.08,87.70,445.17,7
51815,5.08,86.70,440.44,7
51827,5.08,87.60,444.66,7
51840,5.08,88.00,446.69,7
51852,5.08,87.40,443.64,7
51864,5.08,86.70,440.09,7
51877,5.08,87.90,446.18,7
51889,5.08,87.20,442.63,7
51901,5.07,88.90,450.90,7
51914,5.08,86.90,441.10,7
51926,5.08,87.90,446.18,7
51938,5.08,86.70,440.09,7
51951,5.08,87.10,442.12,7
51963,5.06,98.80,500.32,7
51976,5.08,87.30,443.13,7
51988,5.08,87.20,442.63,7
52000,5.08,86.90,441.10,7
52013,5.08,87.90,446.18,7
52025,5.08,87.80,445.67,7
52037,5.08,88.00,446.69,7
52050,5.08,87.20,442.98,7
52062,5.08,86.80,440.60,7
52074,5.08,87.50,444.15,7
52087,5.08,86.90,441.10,7
52099,5.08,86.80,440.94,7
52111,5.08,87.10,442.47,7
52124,5.08,87.80,445.67,7
52136,5.08,86.80,440.94,7
52148,5.08,86.70,440.09,7
52161,5.08,87.50,444.50,7
52173,5.08,87.00,441.61,7
52185,5.08,86.90,441.45,7
52198,5.08,87.20,442.63,7
52210,5.08,86.90,441.10,7
52222,5.08,87.10,442.12,7
52235,5.08,88.10,447.20,7
52247,5.08,86.90,441.45,7
52259,5.08,87.60,444.66,7
52272,5.06,99.40,503.36,7
52284,5.08,88.00,446.69,7
52296,5.08,87.20,442.63,7
52309,5.08,87.50,444.15,7
52321,5.08,87.00,441.61,7
52333,5.08,86.60,439.58,7
52346,5.08,86.80,440.94,7
52358,5.08,86.90,441.10,7
52370,5.07,96.40,488.56,7
52383,5.08,87.00,441.61,7
52395,5.08,86.70,440.09,7
52407,5.08,87.00,441.61,7
52420,5.08,86.70,440.44,7
52432,5.08,87.60,444.66,7
52445,5.08,86.70,440.09,7
52457,5.08,86.60,439.93,7
52469,5.08,88.00,446.69,7
52482,5.08,87.10,442.12,7
52494,5.08,86.70,440.09,7
52506,5.08,87.00,441.61,7
52519,5.08,86.90,441.10,7
52531,5.08,87.30,443.13,7
52543,5.08,88.60,449.73,7
52556,5.08,87.80,446.02,7
52568,5.08,87.20,442.98,7
52580,5.08,87.10,442.12,7
52593,5.08,88.40,448.72,7
52605,5.08,86.90,441.45,7
52617,5.07,86.60,439.24,7
52630,5.08,86.60,439.58,7
52642,5.08,87.30,443.13,7
52654,5.08,86.50,439.07,7
52667,5.08,87.00,441.96,7
52679,5.06,98.90,500.83,7
52691,5.08,87.00,441.61,7
52704,5.08,87.40,443.99,7
52716,5.08,86.90,441.10,7
52728,5.08,87.20,442.98,7
52741,5.07,87.20,442.28,7
52753,5.08,87.50,444.50,7
52765,5.08,86.50,439.42,7
52778,5.07,96.90,491.09,7
52790,5.08,87.80,445.67,7
52802,5.08,86.90,441.10,7
52815,5.08,88.40,448.72,7
52827,5.08,88.50,449.23,7
52839,5.08,86.90,441.10,7
52852,5.08,88.40,448.72,7
52864,5.08,87.30,443.13,7
52876,5.08,87.70,445.17,7
52889,5.08,88.60,449.73,7
52901,5.07,89.70,454.96,7
52914,5.08,87.50,444.15,7
52926,5.07,86.80,440.25,7
52938,5.08,86.40,438.91,7
52951,5.08,87.70,445.17,7
52963,5.08,87.30,443.13,7
52975,5.08,86.80,440.60,7
52988,5.08,87.90,446.18,7
53000,5.08,87.10,442.12,7
53012,5.08,86.70,440.09,7
53025,5.08,86.60,439.58,7
53037,5.07,87.80,445.32,7
53049,5.08,87.40,443.64,7
53063,5.08,87.00,441.61,7
53075,5.08,87.40,443.64,7
53087,5.06,97.20,492.22,7
53100,5.08,86.90,441.10,7
53112,5.08,86.70,440.44,7
53124,5.08,87.10,442.12,7
53137,5.08,87.10,442.12,7
53149,5.08,87.40,443.64,7
53162,5.08,86.60,439.93,7
53174,5.08,86.70,440.09,7
53186,5.06,98.30,497.79,7
53199,5.08,86.70,440.44,7
53211,5.08,86.60,439.58,7
53223,5.08,87.30,443.48,7
53236,5.08,85.70,435.36,7
53248,5.08,86.60,439.93,7
53260,5.08,88.00,446.69,7
53273,5.08,87.40,443.64,7
53285,5.07,96.30,488.05,7
53297,5.08,87.20,442.63,7
53310,5.08,87.50,444.15,7
53322,5.08,86.80,440.60,7
53334,5.08,86.70,440.09,7
53347,5.08,87.10,442.12,7
53359,5.08,87.10,442.47,7
53371,5.08,87.10,442.47,7
53384,5.08,88.20,447.70,7
53396,5.07,86.90,440.41,7
53408,5.08,87.20,442.63,7
53421,5.08,86.50,439.07,7
53433,5.08,87.20,442.98,7
53445,5.08,86.90,441.10,7
53458,5.08,86.50,439.42,7
53470,5.08,87.10,442.12,7
53483,5.08,86.90,441.10,7
53495,5.07,96.30,488.43,7
53507,5.08,87.00,441.61,7
53520,5.08,86.60,439.93,7
53532,5.08,86.70,440.09,7
53544,5.07,86.40,438.22,7
53557,5.08,87.10,442.47,7
53569,5.08,86.70,440.09,7
53581,5.08,87.10,442.12,7
53594,5.07,91.50,463.72,7
53606,5.08,86.60,439.93,7
53618,5.08,87.50,444.15,7
53631,5.08,86.90,441.45,7
53643,5.08,86.40,438.57,7
53655,5.08,87.20,442.63,7
53668,5.08,89.90,456.33,7
53680,5.08,87.00,441.61,7
53692,5.08,89.40,453.79,7
53705,5.08,87.60,445.01,7
53717,5.08,87.20,442.63,7
53729,5.08,86.60,439.93,7
53742,5.08,86.90,441.10,7
53754,5.08,87.10,442.12,7
53766,5.08,86.60,439.58,7
53779,5.08,87.60,444.66,7
53791,5.08,86.50,439.42,7
53803,5.07,86.90,440.41,7
53816,5.08,86.50,439.42,7
53828,5.08,86.60,439.58,7
53840,5.08,87.10,442.12,7
53853,5.08,87.20,442.98,7
53865,5.08,88.10,447.20,7
53877,5.08,86.60,439.93,7
53890,5.08,87.00,441.96,7
53902,5.08,88.00,446.69,7
53914,5.08,87.00,441.61,7
53927,5.08,89.70,455.32,7
53939,5.08,87.00,441.61,7
53952,5.08,86.90,441.10,7
53964,5.08,87.00,441.61,7
53976,5.08,87.40,443.99,7
53989,5.08,87.40,443.64,7
54001,5.08,86.70,440.09,7
54013,5.07,91.30,462.71,7
54026,5.08,87.80,446.02,7
54038,5.08,87.90,446.18,7
54050,5.08,87.20,442.63,7
54063,5.08,90.30,458.36,7
54075,5.08,86.90,441.10,7
54087,5.08,87.60,445.01,7
54100,5.08,86.70,440.09,7
54112,5.08,87.00,441.61,7
54124,5.08,86.90,441.10,7
54137,5.08,86.90,441.10,7
54149,5.08,86.60,439.93,7
54161,5.08,86.70,440.09,7
54174,5.08,86.90,441.10,7
54186,5.08,87.00,441.61,7
54198,5.08,87.30,443.48,7
54211,5.08,87.00,441.96,7
54223,5.08,86.90,441.45,7
54235,5.08,87.20,442.98,7
54248,5.08,87.40,443.64,7
54260,5.08,87.10,442.12,7
54272,5.08,87.10,442.12,7
54285,5.08,87.60,445.01,7
54297,5.08,87.80,445.67,7
54309,5.08,86.90,441.10,7
54322,5.06,98.60,499.31,7
54334,5.08,87.60,444.66,7
54346,5.08,86.60,439.58,7
54359,5.08,87.10,442.12,7
54371,5.08,86.90,441.45,7
54383,5.08,87.00,441.61,7
54396,5.08,86.90,441.45,7
54408,5.08,87.30,443.48,7
54420,5.08,86.80,440.94,7
54433,5.08,87.50,444.50,7
54445,5.08,86.50,439.07,7
54457,5.08,86.80,440.60,7
54470,5.08,86.70,440.09,7
54482,5.08,87.80,445.67,7
54495,5.08,87.00,441.96,7
54507,5.08,87.00,441.96,7
54519,5.08,86.90,441.10,7
54532,5.08,86.60,439.93,7
54544,5.06,99.70,504.88,5
54556,5.06,99.70,504.88,5
54569,5.06,99.60,504.37,5
54581,5.06,100.60,509.04,5
54593,5.06,99.20,502.35,5
54606,5.06,99.80,505.39,5
54618,5.06,99.90,505.89,5
54630,5.06,99.20,502.35,5
54643,5.06,99.50,503.87,5
54655,5.06,99.50,503.87,5
54667,5.06,99.60,504.37,5
54680,5.06,99.60,503.98,5
54692,5.06,100.50,508.93,5
54705,5.06,99.10,501.84,5
54717,5.06,99.60,504.37,5
54729,5.06,99.80,505.39,5
54742,5.06,100.30,507.92,5
54754,5.06,100.80,510.45,5
54766,5.06,99.20,502.35,5
54779,5.06,99.30,502.86,5
54791,5.06,99.30,502.86,5
54803,5.06,100.00,506.40,5
54816,5.06,99.60,504.37,5
54828,5.06,102.10,516.63,5
54841,5.07,99.60,504.77,5
54853,5.07,99.80,505.79,5
54865,5.06,100.30,507.52,5
54878,5.07,100.40,508.83,5
54890,5.06,100.50,508.93,5
54903,5.06,102.40,518.14,5
54915,5.06,99.60,504.37,5
54927,5.06,99.60,503.98,5
